speaker_id,sentence_id,sentence,is_question
4,1447,"Tak samo jest z ciążą, dlatego bardzo nie godzę się z tym określeniem i traktowaniem dziecka jako pasożyt w, w łonie matki.",0
4,1448,Zupełnie nie tak.,0
4,1449,"No niestety, nie w każdej kwestii w życiu musimy być, myśleć tylko i wyłącznie o swojej wygodzie i tylko, i tylko o sobie.",0
4,1450,"Jest pewna odpowiedzialność życiowa, ludzka, kobiety, która mówi nam o tym, że no musimy się w pewnej, w pewnych kwestiach poświęcać.",0
4,1451,"A gdzie są te granice, dokąd musimy się poświęcić, a odkąd możemy mówić o swojej wygodzie, no to to jest właśnie ta kwestia sporna.",0
4,1452,"Wcześniej też ktoś pięknie powiedział, że musimy znaleźć jedną, bo tak na to wygląda, musimy — może nie musimy, ale państwo prezentujecie kilka tam ustaw w sejmie — jedną normę prawną dla wielu, wielu norm moralnych.",0
4,1453,"Te sytuacje, jedna z drugą wszystkich przypadków, one każda jest odmienna, każda jest inna, każda ma inne powody.",0
4,1454,W każdej sytuacji te okoliczności są odmienne.,0
4,1455,I nie da się tak naprawdę do jednego mianownika sprowadzić te problemy.,0
4,1456,"Dla mnie, i to jest też ta nasza różnica, dla mnie życia jest od poczęcia i należy o nie walczyć.",0
4,1457,"Oczywiście rozumiem te sytuacje w związku z, z wyrokiem Trybunału, rozumiem sytuacje ratowania życia, rozumiem sytuację gwałtu.",0
4,1458,"Natomiast nawet w sytuacji gwałtu ja chciałabym walczyć, ale oczywiście kobieta, uważam, że powinna mieć ten wybór, natomiast o życie wolałabym, żeby, żeby walczyć.",0
4,1459,"Tak samo z sytuacjami choroby czy wad, wad letalnych — jak najbardziej również uważam, że powinno się walczyć, ale być może przestrzeń na to, żeby rozmawiać, czy kobieta, a w zasadzie nie kobieta tylko para czy rodzice tego dziecka powinni mieć wybór.",0
4,1460,"Uważam, że to są pytania, na które chyba nie ma jednoznacznej odpowiedzi, nie ma jednego mianownika…",0
5,1461,…To zostawmy wybór.,0
3,1462,"Skąd jest właśnie taki problem z tym, żeby dać wybór?",1
4,1463,"Ale, ale, to też, też trudno powiedzieć, no zostawmy wybór czy dziecko ma żyć, czy można je uśmiercić.",0
4,1464,No czy panie potraficie na to odpowiedzieć?,1
4,1465,"Czy, czy nawet po urodzeniu, bo pani też doktor powiedziała, jeszcze raz do tego wrócę, o tej autonomii — no dziecko, które jest w łonie matki, też może być autonomiczne w inkubatorze po urodzeniu czy po przerwaniu ciąży w którymś tam tygodniu.",0
4,1466,"Tak naprawdę nie ma jednej odpowiedzi i nie ma jednej normy prawnej, tak jak ktoś powiedział, na te wszystkie zagadnienia.",0
5,1467,No właśnie.,0
4,1468,"Natomiast jest kwestia wyjściowa: dla mnie dziecko w łonie matki jest życiem, jest pięknym, pięknem, które spotyka matkę, spotyka rodziców; o którego dobro i życie należy walczyć.",0
4,1469,"Natomiast myślę, że jakby po stronie Lewicy, po stronie państwa jest jeszcze ten aspekt pewnej wygodny, pewnej, pewnego samodecydowania, pewnego tego co ja chcę.",0
4,1470,"Kobieta decyduje o swoim ciele, o swoich potrzebach, o swojej wygodzie.",0
4,1471,"No i to jest pewna rozbieżność, gdzie chyba tego wspólnego mianownika nie odnajdziemy.",0
3,1472,No dlatego pozwólmy decydować.,0
3,1473,I jeżeli ktoś chce być matką…,0
4,1474,"…Ale, ale to zadam dalsze pytanie: pozwólmy decydować o tym, czy dziecko uśmiercić, czy ono powinno żyć — czy jest na to odpowiedź?",1
3,1475,No ale pani minister…,0
1,1476,"…Ale widzi pani, bo, przepraszam, pani, pani doktor, bo to jest rzeczywiście ta różnica światopoglądów zasadnicza — dla pani jest to kwestia wyboru kobiety, ja szanuję ten…",0
3,1477,"…Ja jestem lekarką i ja chcę, żeby te pacjentki…",0
1,1478,Pani doktor…,0
4,1479,…Ja też jestem lekarzem.,0
1,1480,Pani doktor też jest lekarką.,0
4,1481,I dla mnie to jest życie.,0
5,1482,No i mają panie różnicę poglądów.,0
4,1483,"A życie w zawodzie lekarza, życie i zdrowie…",0
3,1484,…A widziała pani kobietę po gwałcie?,1
4,1485,Życie… Ale ja się odniosłam do tego.,0
3,1486,I nie udzieli pani jej pomocy?,1
4,1487,"Ale pani doktor, ale przed chwilą się odniosłam do tego.",0
4,1488,"Jeżeli kobieta zostanie zgwałcona, dzisiaj może dokonać aborcji.",0
4,1489,I nie ma żadnej innej sytuacji.,0
1,1490,Pani (niezrozumiałe),0
5,1491,"Czyli wtedy według pani może zabić tego bobasa, tak?",1
3,1492,Które nie jest niczemu winne.,0
4,1493,"Ale powiedziałam, że…",0
5,1494,…Wtedy pani nie ma dylematu.,0
4,1495,"Powiedziałam, że te wybory są trudne.",0
4,1496,"Nie… Oczywiście zgodzę się z tym — aborcja zawsze jest zabiciem tego bobasa, o którym pani mówi.",0
5,1497,No właśnie nie,0
4,1498,Natomiast…,0
1,1499,"Zaraz, zaraz, ale to pani nie może używać dwóch argumentów naraz.",0
1,1500,"Pani się musi na jedno zdecydować — albo to jest piękny bobas, albo jest to… magma.",0
5,1501,"Ale to był argument pani poseł, nie mój.",0
1,1502,"Dobrze, szanowne panie, nie, bo to rzeczywiście ten spór jest, znowu wrócił do punktu wyjścia.",0
1,1503,"Bo jeżeli, pani doktor, jeżeli to jest kwestia wyboru, to tak, pani ma rację, mamy prawo do dokonywania swoich życiowych wyborów, ale jeżeli tak, jak mówi pani doktor, pani minister, jest to kwestia życia, no to nie mamy prawa odbierać życia drugiemu człowiekowi, czy nam się on podoba, czy nam się on nie podoba.",0
1,1504,"Godzimy się nawet na to, że nie mamy prawa na karę śmierci, prawda?",1
4,1505,"Pytanie, pytanie jest, gdzie są granice tych wyborów, a widzimy, że co osoba to zupełnie inne poglądy, co przypadek to zupełnie inne poglądy.",0
4,1506,"Świadectwem tego jest chociażby ilość projektów i rozbieżność tych projektów, i tych propozycji jeżeli chodzi o aborcję.",0
4,1507,Dlatego…,0
1,1508,Szanuję pani….,0
3,1509,…(niezrozumiałe) depenalizacja aborcji.,0
1,1510,Jeśli…,0
5,1511,"Tak, bo jak pani mówi o osobach bliskich i o tym, żeby brać odpowiedzialność za siebie nawzajem, to jeżeli osoba najbliższa, czyli na przykład partner, siostra, matka pomaga kobiecie przerwać ciążę, albo ją o tym informuje, to może pójść do więzienia na trzy lata.",0
5,1512,"I pytanie, czy to jest według pani racjonalne?",1
5,1513,"Bo to są osoby najbliższe, już żyjące, dorosłe i one będą odpowiadać karnie za to, że udzielą chociażby informacji swojej najbliższej ukochanej córce czy, czy swojej dziewczynie.",0
5,1514,"I myślę, że nie powinno tak być.",0
5,1515,"I właśnie myślę, że to jest to pole, gdzie powinniśmy…",0
1,1516,…Depenalizacja czyli…,0
5,1517,…móc znaleźć porozumienie.,0
1,1518,Depenalizacja czyli bezkarność w pomaganiu przy dokonaniu aborcji.,0
1,1519,"Bo umówmy się, to od razu też trzeba…",0
5,1520,…Bo przerwanie własnej ciąży nie jest nielegalne.,0
1,1521,Mogę?,1
1,1522,"Chciałbym też jednocześnie powiedzieć, że rzeczywiście tak jest, że w Polsce jeśli ktoś chce dokonać aborcji na życzenie, to tej takiej dokonać nie może.",0
1,1523,"No i lekarz, który dokonałby takiej aborcji na życzenie, może być pociągnięty do…",0
5,1524,"…Farmakologicznie może, tylko że chodzi o..",0
3,1525,Pacjentka sama może.,0
1,1526,Do odpowiedzialności.,0
5,1527,"Sama może dokonać przerwania własnej ciąży, przyjmując tabletki wywołujące…",0
1,1528,Wczesnoporonne.,0
5,1529,Tak.,0
5,1530,Wywołujące poronienie.,0
5,1531,I to jest absolutnie legalne.,0
1,1532,I pań zdaniem…,0
5,1533,"…I chciałam tylko powiedzieć, że aborcje były od zarania dziejów, będą i są.",0
5,1534,"I niezależnie od tego, czy ktoś robi badania, czy ma takie badania — one były w starożytnym Egipcie…",0
1,1535,"…No właśnie, ale…",0
5,1536,…w starożytnym Rzymie w starożytnej Grecji…,0
1,1537,…Pani…,0
5,1538,"…w średniowieczu — cały czas były, były, były i one będą, bo zdarzają się takie sytuacje życiowe, w których kobiety potrzebują z niej skorzystać.",0
1,1539,Czy tabletki wczesno…,0
3,1540,…Tylko zróbmy to bezpiecznie.,0
1,1541,"Czy tabletki wczesnoporonne, nie mówimy o tabletkach zapobiegającym, zapobiegającym zapłodnieniu, tylko czy wczesnoporonne, powinny być legalne w tej sytuacji?",1
4,1542,"Analogicznie, jeżeli mam odpowiadać…",0
1,1543,…Tak.,0
4,1544,"Analogicznie, idąc za tym jak jest dzisiaj obowiązujące prawo w tym zakresie, no to nie powinny być legalne.",0
1,1545,"Pani profesor, pani zdaniem?",1
2,1546,"Moim zdaniem nie powinny być legalne, ale zaraz powiem dlaczego.",0
2,1547,"Dlatego, że…",0
5,1548,…Za to legalne będą zawsze wieszaki.,0
1,1549,"Sekundeczkę, sekundeczkę, pani poseł.",0
2,1550,Co będą lekarze?,1
5,1551,Wieszaki.,0
5,1552,"Powie pani, że wieszakami będą kobiety usuwały ciążę, czy tabletkami poronnymi, tabletkami.",0
2,1553,"Ale pozwoli mi pani powiedzieć, pani poseł?",1
2,1554,"Chodzi o to, że ja mam doświadczenie z tym usuwaniem ciąż drutami do, do robienia, do robienia na drutach, różnymi innymi przyrządami, bo to przeżyłam i wiele macic usunęłam z tego powodu.",0
2,1555,"Ale równocześnie usuwałam macice po tabletkach poronnych, gdzie pękała macica w ciąży sześciotygodniowej.",0
2,1556,"Dostawała pacjentka dwa, dwie tabletki i nagle pękała macica.",0
2,1557,"I nie mogliśmy dowieźć jej na górę, na salę operacyjną.",0
3,1558,To jest zdecydowanie rzadziej niż przy porodzie.,0
2,1559,"Jest to rzadziej, oczywiście.",0
5,1560,Czternaście razy rzadziej.,0
5,1561,Czternaście razy jest więcej powikłań przy porodzie niż przy aborcji farmakologicznej.,0
1,1562,"Szanowne panie, znowu rozmowa, myślę, że…",0
2,1563,"…Ja rozumiem, ale…",0
1,1564,…Ale przepraszam bardzo.,0
1,1565,"Słuchacze apelowali o jedno, żeby nie skupiać się wyłącznie na sytuacjach skrajnych, tylko porozmawiać o istocie.",0
1,1566,"Rozumiem, że rzecz jasna nikt nikogo tutaj nie przekona, natomiast jeśli już pora na podsumowanie to może ja zacznę, a panie skończą?",1
1,1567,"Ja chcę powiedzieć, że jestem zdumiony, że pierwszy raz w życiu uczestniczę i też widzę debatę o aborcji, która jest tak spokojna.",0
1,1568,"Mam nadzieję, że nie jest nudna dla państwa.",0
1,1569,"Natomiast bez wątpienia jest spokojna, i nikt nikogo tutaj nie obraził, i nikt nikogo nie przekrzykiwał.",0
1,1570,"Ale rozumiem, że pozostaniemy przy swoich zdaniach.",0
1,1571,"Czy pani, pań zdaniem — to to jest moje pytanie na koniec — jest szansa, że na przykład tego rodzaju klimat, jaki podczas naszej rozmowy, mógłby zapanować podczas debat choćby w parlamencie czy w mediach?",1
1,1572,"To zacznijmy może tak tym razem od tej strony, od mojej prawej — Anna Maria Żukowska.",0
5,1573,Dlatego proponowałem powołanie jednej komisji nadzwyczajnej do spraw rozpatrywana tych wszystkich projektów.,0
5,1574,"Żeby one tam trafiły, żeby ta debata toczyła się w komisji, żeby można było zrobić wysłuchanie publiczne, zaprosić ekspertów i ekspertki.",0
5,1575,"I jest na to szansa, jest szansa na taką debatę.",0
5,1576,Cały czas trzymam pana marszałka za słowo.,0
1,1577,"A pani myśli, że to możliwe, pani doktor, że ludzie będą ze sobą rozmawiali normalnie, a nie obrzucali się wyzwiskami?",1
3,1578,"No ja myślę, że to jest, to jest bardzo zależne od tego, jakie osoby biorą udział w dyskusji i w niektórych dyskusjach będzie to możliwe, a w niektórych nie.",0
3,1579,No niestety.,0
1,1580,"A w sejmie, jak pani myśli?",1
3,1581,"No trzymam kciuki, bo jest to bardzo ważny temat i mam nadzieję, że będzie przedyskutowany w sposób spokojny i merytoryczny.",0
1,1582,Pani profesor.,0
2,1583,No Jestem…,0
1,1584,…Czy można o aborcji rozmawiać bez wrzasków i bez…,0
2,1585,"Ja myślę, że można, no jakoś nam się tutaj udało.",0
1,1586,Ale to może to wyjątek.,0
2,1587,"Ale, ale nie wiem jak w Parlamencie, ja nigdy nie byłam, w związku z tym nie wiem, nie wiem, jak ta debata mogłaby wyglądać, bo to jest temat taki, że wydaje mi się, że emocji nikt tutaj nie uniknie.",0
1,1588,"Pani poseł, pani minister.",0
4,1589,"Zależy jak bardzo, tak mi się wydaje, że zależy, jak bardzo politycznym tematem będzie temat aborcji.",0
4,1590,"Wydaje mi się, że lewica, dla lewicy temat aborcji jest bardzo polityczny i wykorzystywany właśnie politycznie, nie tyle, nie tyle by odpowiadać na potrzeby swojego elektoratu, tylko po prostu wykorzystywać w polityce, wykorzystywać przypadki.",0
4,1591,"Zresztą Platforma Obywatelska również przypadki kilku sytuacji kobiet, które straciły życie z powodu zagrożenia życia — były to prawdopodobnie w większości, z tego, co wiem, błędy lekarskie, a nie właśnie, nie właśnie temat wyroku Trybunału, na który bardzo politycznie i manipulacyjnie pewne partie polityczne, tak jak Platforma czy Lewica, próbowały się powoływać.",0
4,1592,"Temat niestety jest polityczny i wydaje mi się, że taki nierozwiązywalny.",0
4,1593,"Dzisiaj widzimy, że znowu odkładane są propozycje, propozycje Lewicy, Platformy gdzieś tam na czas po kolejnych wyborach.",0
4,1594,"No właśnie dlatego to pokazuje, że temat aborcji jest tematem politycznym.",0
4,1595,"Kobiety są, jak tak już powiedziałam, przez premiera Donalda Tuska pudrowane pewnymi sytuacjami, natomiast odpowiedzi nadal nie ma.",0
4,1596,"Ja myślę, że wszyscy sobie po tam, po stronie koalicji rządzącej zdają również sprawę, że nie wiem, co dzisiaj pokaże ten wynik sondażu, natomiast sondaże, które do tej pory zostały przeprowadzone, na które się powoływałam, one jasno mówią, że większość w Polsce Polek i Polaków nie opowiada się za aborcją dalej idącą niż to, co było przed wyrokiem Trybunału Konstytucyjnego.",0
1,1597,No to jeśli…,0
4,1598,…I tylko jeszcze jedna rzecz.,0
4,1599,"Znowu wracamy do aborcji, znowu Lewica wraca do aborcji, natomiast myślę, że to jest odwlekanie tematów wszystkich swoich obietnic, które Lewica, Platforma, cała koalicja rządząca dawała.",0
1,1600,Tu pani minister będę musiał przerwać…,0
4,1601,…Lewica… ja tylko powiem chociaż dwa-trzy przykłady.,0
1,1602,…bo to bez zwątpienia nie jest tekst…,0
4,1603,…Lewica obiecywała pięć złotych za receptę.,0
5,1604,"I in-vitro, i tabletkę dowiozła.",0
4,1605,…Tysiąc złotych dla studentów.,0
4,1606,Lewica obiecywała darmowe posiłki…,0
5,1607,"…Ja chętnie się z panią spotkam na te tematy, ale umawiałyśmy się na inne…",0
1,1608,…No właśnie.,0
4,1609,"…obiecywała wiele rzeczy, natomiast znowu wracamy po trzech latach do nierozwiązanego tematu aborcji.",0
1,1610,"A teraz jedna rzecz jest niesłychana, przepraszam, nie żebym widział dokładnie, ale to jest ponad pięćdziesiąt tysięcy, tak?",1
1,1611,Dobrze mówię?,1
1,1612,Ponad pięćdziesiąt tysięcy głosów.,0
1,1613,Sześćdziesiąt procent do czterdziestu.,0
1,1614,"To nie my liczymy te głosy, żeby była jasność, to liczy je YouTube, więc tak wyszło w tym naszym sondażu, który jest niczym innym niż tylko zabawą w naszym Kanale Zero.",0
1,1615,"Mówię o sondażu — sondaż jest zabawą, debata była poważna.",0
1,1616,"Tak jak ją zacząłem, tak na mnie, mnie przypadł również obowiązek ją zakończyć.",0
1,1617,Ja bardzo serdecznie dziękuję paniom.,0
1,1618,"Wszystkim paniom, które tutaj wzięły udział w tej rozmowie.",0
1,1619,I bardzo serdecznie dziękuję państwu.,0
1,1620,"Mam nadzieję, że udowodniliśmy jedno, że nie zawsze musi być tak, jak w telewizji, że się chwycą za łby, powrzeszczą, powrzeszczą i nic z tego nie wynika.",0
1,1621,"Jeżeli nam się to udało, to bardzo serdecznie raz jeszcze paniom dziękuję i państwu za uwagę.",0
1,1622,Kłaniam się nisko.,0
1,1623,"Może po kolei, od mojej lewej strony — Katarzyna Sójka.",0
4,1624,Dobranoc.,0
1,1625,Pani doktor  Ewa Dmoch-Gajzlerska.,0
2,1626,Dziękuję bardzo.,0
2,1627,Dobranoc.,0
1,1628,Pani doktor Anna Orawiec.,0
3,1629,Dziękuję.,0
1,1630,I Anna Maria Żukowska.,0
5,1631,Dziękuję państwu bardzo.,0
1,1632,Ja się nazywam Robert Mazurek i wszyscy życzymy państwu dobrej nocy.,0
